dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,hidden_label
1.022555,tcp,http,FIN,10,10,830,1262,18.580908,62,252,5844.18457,8887.541992,2,2,113.617222,100.249664,0.119235,0.133471,83,126,1,167,3,1,1,1,2,0,0,1,1,2,0,30828c1b77cbc5f79c3be66befb2c672
0.003686,tcp,ftp-data,FIN,6,8,320,1884,3526.8584840000008,31,29,579490.0,3578947.5,1,2,0.6594,0.448286,0.000544,0.000153,53,236,0,0,2,2,1,1,2,0,0,0,5,2,0,e9c50f443418e2e21c3c0c9242a9e007
8e-06,tcp,-,REQ,2,0,90,0,125000.0003,254,0,45000000.0,0.0,1,0,0.008,0.0,0.0,0.0,45,0,0,0,6,1,1,1,6,0,0,0,1,6,0,5d740eb505fb018b708fe36df446dbc9
1.179972,tcp,-,FIN,10,8,534,354,14.407121,254,252,3261.094238,2101.744629,2,1,131.108,152.142422,0.06452000000000001,0.070539,53,44,0,0,3,1,1,1,2,0,0,0,2,3,0,6fe4c0f564093f44ab791ca047559b35
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,371a64c906627100e812640fe5e8f7cd
0.047272,tcp,-,FIN,72,74,4238,63878,3067.354852,31,29,707395.5,10664241.0,7,30,0.670114,0.638658,0.00064,0.000162,59,863,0,0,5,5,1,1,1,0,0,0,5,6,0,1dcf975117ab50e3d8a747d90febb596
0.350941,tcp,-,FIN,16,18,1540,1644,94.032899,31,29,32917.21484,35401.96094,4,4,23.374866,20.616117000000006,0.000466,9.5e-05,96,91,0,0,15,8,7,1,7,0,0,0,13,12,0,62a1e737177ac296986bc1c05ebb2096
7.000000000000002e-06,udp,-,INT,2,0,1572,0,142857.1409,254,0,898285696.0,0.0,0,0,0.006999999999999999,0.0,0.0,0.0,786,0,0,0,5,3,3,1,5,0,0,0,4,5,0,0054316fbf29c7a7d2075221965c2383
0.018503,tcp,-,FIN,16,18,1540,1644,1783.494655,31,29,624331.25,671458.6875,4,4,1.212133,1.061412,0.000452,0.000123,96,91,0,0,7,7,6,1,6,0,0,0,8,8,0,a3b30fb98827b3dd8b7948cbf6c85108
0.963309,tcp,-,FIN,122,126,7812,15762,256.407863,31,29,64344.87891,129860.7188,30,32,7.958214999999999,7.702624,0.000474,0.000139,64,125,0,0,15,3,1,1,1,0,0,0,2,8,0,20b5c01147061baba24e3b366656300e
4e-06,udp,-,INT,2,0,104,0,250000.0006,254,0,104000000.0,0.0,0,0,0.004,0.0,0.0,0.0,52,0,0,0,6,3,2,1,6,0,0,0,3,6,0,5c6c0369639a8674fd00ef0762b3e3d2
0.435472,tcp,-,CON,6,2,1012,86,16.074512,62,252,15505.01465,789.947449,2,1,87.0944,0.008,0.281816,0.115511,169,43,0,0,8,2,2,1,4,0,0,0,5,3,0,39d7c79ae06681ebbb6abf230a1795b2
9e-06,udp,-,INT,2,0,472,0,111111.1072,254,0,209777776.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,236,0,0,0,15,22,5,1,14,0,0,0,5,14,0,c193b0851bd000518885ea0909ee2e8a
0.761211,tcp,http,FIN,10,8,800,1324,22.332836,62,252,7566.890137,12180.5918,2,2,84.579,96.578141,0.084445,0.100054,80,166,1,260,2,2,1,1,2,0,0,1,2,1,0,3f4cf24e1b78c483de43a07a1cad39ce
8e-06,udp,-,INT,2,0,78,0,125000.0003,254,0,39000000.0,0.0,0,0,0.008,0.0,0.0,0.0,39,0,0,0,11,3,2,2,5,0,0,0,4,6,0,cce98e3b7bf15a1c5b348c95102698f3
0.8188439999999999,tcp,-,FIN,122,126,7814,14682,301.64475,31,29,75716.49219,142307.9375,30,32,6.7644210000000005,6.54684,0.000485,0.000135,64,117,0,0,2,1,1,1,1,0,0,0,1,8,0,4f1b54f9555ce470b1bce97a92ff00e9
1.021136,tcp,http,FIN,12,18,1580,10168,28.399742,31,29,11352.0625,75241.6875,3,5,92.796545,60.035233,0.000535,0.000101,132,565,1,3924,2,3,1,1,1,0,0,1,3,1,0,39ed5f8995bcdeb70571d8386f4f1cc6
0.666419,tcp,-,CON,6,2,998,86,10.503902,62,252,9987.709961,516.191772,2,1,133.2838,0.002,0.226505,0.151839,166,43,0,0,4,2,2,1,4,0,0,0,2,4,0,40a4acc7366f081cb1a5e3fafcd794e7
0.013826,tcp,-,FIN,16,18,1540,1644,2386.807538,31,29,835527.3125,898596.875,4,4,0.900467,0.785706,0.000462,0.000132,96,91,0,0,6,6,4,1,5,0,0,0,11,9,0,c183251b9bc9a93f2f8a8f9306368537
1e-06,udp,-,INT,2,0,104,0,1000000.003,254,0,416000000.0,0.0,0,0,0.001,0.0,0.0,0.0,52,0,0,0,2,2,1,1,1,0,0,0,1,2,0,fa00daa9a092c63badd9ef6342939313
0.631239,tcp,-,FIN,10,6,2516,268,23.76279,254,252,28705.45117,2838.861328,2,1,64.583667,109.599,0.083237,0.082113,252,45,0,0,1,1,1,1,1,0,0,0,1,1,0,6ef0dd785696f7f8b935ed7a98dfacae
0.998915,tcp,-,FIN,16,10,860,556,25.027154,254,252,6463.012207,4012.353271,4,3,66.59433,104.412664,0.058553,0.119089,54,56,0,0,3,36,2,2,3,0,0,0,2,3,0,a1fa7a14a299dcb53d25e0a44baa61f9
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.74400000001,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,2fb064df959467dabcdfcca309c2c1ae
0.001059,udp,dns,CON,2,2,132,164,2832.861107,31,29,498583.5625,619452.3125,0,0,0.012,0.008,0.0,0.0,66,82,0,0,4,4,3,1,2,0,0,0,11,2,0,a1da4b6f00feb189f5d23c571d670bfb
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,13,13,1,1,16,0,0,0,13,9,0,3e7403da9cf80dda47de073686a1d9e1
9e-06,udp,-,INT,2,0,1064,0,111111.1072,254,0,472888864.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,532,0,0,0,2,1,1,1,2,0,0,0,25,2,0,5430e0a887dbd5fbf18e79702f70e1ad
0.790611,tcp,-,FIN,10,6,534,268,18.972667,254,252,4867.121582,2266.601318,2,1,86.20200000000001,145.45359399999995,0.063337,0.063045,53,45,0,0,3,2,2,1,3,0,0,0,2,3,0,b2bf06c6e90d46fb43ba0298fc14b846
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,1,1,1,1,1,0,0,0,1,2,0,3c26ac71b0f9bc357d7e97fcae06627e
0.955588,tcp,-,FIN,122,126,7816,16782,258.4796,31,29,64898.26172,139382.25,30,32,7.894421,7.640608,0.000505,0.000151,64,133,0,0,4,3,1,1,1,0,0,0,3,9,0,dfbc006587ea3530e61ae7c108aafacb
2.606115,tcp,-,FIN,112,22,135649,956,51.033817,254,252,412684.75,2802.63916,53,1,22.682612,118.42743,0.11913,0.168003,1211,43,0,0,2,1,1,1,2,0,0,0,1,2,0,9ba4dbfc8daa3f9116b62f06e116d6a5
0.001061,udp,dns,CON,2,2,146,178,2827.521083,31,29,550424.125,671065.0,0,0,0.008,0.011,0.0,0.0,73,89,0,0,2,14,1,1,1,0,0,0,2,4,0,da29b8c4899ca9aba72abccd086b96ca
0.080467,tcp,ftp-data,FIN,6,8,320,1930,161.55691000000004,31,29,26545.04297,167919.7656,1,2,16.0222,11.418,0.000537,0.000133,53,241,0,0,4,7,1,1,3,0,0,0,4,6,0,78cf5775ab5d3a54484056a247038305
0.707445,tcp,-,FIN,10,6,2516,268,21.203061,254,252,25613.29688,2533.059082,2,1,78.586667,126.423797,0.07532,0.032139,252,45,0,0,9,1,1,1,2,0,0,0,4,2,0,e5c7513ebc669839d058a04964660553
0.989412,tcp,-,FIN,10,8,534,354,17.181922,254,252,3889.178467,2506.539307,2,1,107.423,126.642711,0.102904,0.042473,53,44,0,0,4,1,1,1,3,0,0,0,2,3,0,e43e767af18edfbdb9be77ee61cfecfc
0.0016989999999999998,udp,-,CON,4,4,528,304,4120.070594,31,29,1864626.25,1073572.625,0,0,0.441333,0.212333,0.0,0.0,132,76,0,0,17,4,1,1,4,0,0,0,6,17,0,3a55ad0d995b8e7ee63954c1776fba3c
0.019374,tcp,-,FIN,16,18,1540,1644,1703.313727,31,29,596263.0625,641271.8125,4,4,1.270467,1.111706,0.000472,0.000121,96,91,0,0,17,14,6,1,6,0,0,0,12,13,0,630e1799b365971f2d6e22914e3bfe41
0.920616,tcp,-,FIN,16,10,1048,556,27.155731,254,252,8542.106445,4353.606934,5,3,59.519335,95.861,0.057858000000000014,0.033128,66,56,0,0,4,1,1,1,4,0,0,0,1,4,0,edf7fdd3f47ee19ce0dd199e871c851d
1.724675,tcp,ftp,FIN,24,14,17476,768,21.453317,254,252,77686.51563,3311.928223,9,4,73.05165500000003,125.862617,0.088453,0.08902,728,55,0,0,1,1,1,1,2,0,0,0,1,1,0,8341f5e43cfd7cfcab203136c75fd865
0.001006,udp,dns,CON,2,2,132,164,2982.107425,31,29,524850.9375,652087.5,0,0,0.01,0.01,0.0,0.0,66,82,0,0,2,7,2,1,3,0,0,0,7,5,0,34f5949237d16f730b017aee0c700620
0.00995,tcp,-,FIN,36,38,2334,16290,7336.683519,31,29,1825125.625,12753367.0,7,12,0.274971,0.251946,0.000617,0.000167,65,429,0,0,4,4,1,1,1,0,0,0,2,2,0,5083255e20f9b984ffaa7d2a8f86a494
0.587118,tcp,-,FIN,10,6,534,268,25.548526000000006,254,252,6554.04834,3052.197266,2,1,65.235333,100.544,0.083606,0.08329099999999999,53,45,0,0,6,1,1,1,6,0,0,0,1,6,0,1c138a42e1b0f4a5c5222759e00ffec2
8e-06,udp,-,INT,2,0,228,0,125000.0003,254,0,114000000.0,0.0,0,0,0.008,0.0,0.0,0.0,114,0,0,0,3,1,1,1,3,0,0,0,1,3,0,61e06f5b5f6ab8f6a0d87c558f7c6c4d
1.011484,tcp,http,FIN,10,8,796,1242,16.806988,62,252,5670.8754880000015,8597.268555,2,2,112.387111,139.735,0.024653,0.078544,80,155,1,219,2,1,1,1,2,0,0,1,1,2,0,16c20cb18d86cd2b5225707de7fd2351
1.295137,tcp,http,FIN,12,10,904,1158,16.2145,62,252,5120.693848,6442.5615229999985,2,2,117.331729,136.862891,0.063368,0.046685,75,116,1,134,6,3,4,3,4,0,0,9,4,4,0,988ad430889c5459765e271821df8915
0.732539,tcp,-,FIN,14,12,934,678,34.127876,254,252,9479.358398,6792.8125,4,4,56.349153,60.083727,0.07115199999999999,0.071261,67,57,0,0,3,2,2,1,3,0,0,0,2,3,0,c865abf0c767dc13c110c932d21c7dca
9e-06,tcp,-,REQ,2,0,90,0,111111.1072,254,0,40000000.0,0.0,1,0,0.009000000000000001,0.0,0.0,0.0,45,0,0,0,13,4,1,1,11,0,0,0,4,11,0,2d8a235955c7787227fa46969b987a6f
0.597865,tcp,-,FIN,16,18,1540,1644,55.196409,31,29,19322.08789,20780.61133,4,4,39.836399,35.136117,0.00055,0.00012,96,91,0,0,6,3,4,1,3,0,0,0,4,5,0,1ec2699cc4df98da81c8aca9d35c8672
0.004684000000000001,udp,-,CON,4,4,568,304,1494.449249,31,29,727583.3125,389410.7813,0,0,1.240667,1.029333,0.0,0.0,142,76,0,0,5,4,1,1,3,0,0,0,3,4,0,59989c7e1d8be16927960d03917e1b08
9e-06,udp,-,INT,2,0,104,0,111111.1072,254,0,46222220.0,0.0,0,0,0.009000000000000001,0.0,0.0,0.0,52,0,0,0,11,2,2,1,11,0,0,0,2,11,0,987cb872e0f2e06b5bf91ebc081f7bba
0.947788,tcp,-,FIN,14,12,774,642,26.377207,254,252,6068.867676,4971.575684,4,3,71.276921,82.43136700000002,0.04104,0.07330700000000001,55,54,0,0,2,1,1,1,2,0,0,0,1,2,0,be333b8fbfd9f34a3220b88a9e446e58
0.445802,tcp,-,FIN,10,6,1652,268,33.647224,254,252,26684.49219,4019.72168,2,1,47.525111,66.879797,0.111398,0.07072200000000001,165,45,0,0,9,2,2,1,5,0,0,0,4,5,0,3b381aecabb3614d2051faba282e81a6
1.861765,tcp,-,FIN,52,54,2934,3742,56.398095,31,29,12366.75977,15782.87207,11,15,36.498156,35.118508,0.00048,0.000113,56,69,0,0,18,8,1,1,5,0,0,0,6,21,0,e950dc5cce5c3bed8afc4cbc7a0ab2c7
0.01324,tcp,-,FIN,44,46,2766,24004,6722.0542620000015,31,29,1633836.875,14189124.0,7,16,0.300163,0.281956,0.0005480000000000001,0.000152,63,522,0,0,2,1,1,1,1,0,0,0,2,10,0,f5a66531938871b4666ece5980416c3d
0.944476,tcp,-,FIN,10,6,626,268,15.881822,254,252,4777.251953,1897.348389,2,1,104.93111100000002,171.491,0.087012,0.07349,63,45,0,0,3,2,2,2,3,0,0,0,2,3,0,82151d8c841bc99af50bae8fc65b61b6
0.763767,tcp,-,FIN,122,126,7808,15182,323.397055,31,29,81113.74219,157765.3906,30,32,6.309215,6.105104,0.000625,0.00015800000000000002,64,120,0,0,7,3,1,1,1,0,0,0,2,4,0,d3cf06eb318f8ced87313d67f767396a
0.386332,tcp,-,FIN,28,30,4752,3080,147.54149099999995,31,29,94902.82813,61667.16797,7,7,14.296629,13.302862,0.000545,0.000174,170,103,0,0,8,3,1,1,2,0,0,0,2,8,0,3bd8d22fcd50575aa902da1348ae7aee
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.7,0.0,0.0,0.0,46,0,0,0,2,1,2,1,1,0,0,0,2,1,1,114df6109d704a4b06a607a482fb6dd0
0.78822,tcp,-,FIN,34,10,34230,440,54.553298,254,252,337205.3438,4019.182617,14,1,23.110515,72.96521899999998,0.131524,0.112068,1007,44,0,0,3,1,1,1,3,0,0,0,1,3,0,1653dd99c57ae93de59142172cb6400d
1.348544,tcp,-,FIN,10,8,2516,354,12.606189,254,252,13436.71387,1839.020508,2,1,144.530111,179.910422,0.089162,0.090646,252,44,0,0,2,1,1,1,1,0,0,0,1,1,0,6df2cee6f24f10aefbd0f149d6e18c2d
0.93551,tcp,http,FIN,10,8,856,1232,18.171907,62,252,6593.195312,9218.500977,2,2,103.842889,118.56028899999998,0.105587,0.101546,86,154,1,195,3,1,1,1,3,0,0,1,1,3,0,e62a985b8ad3abeef3093310e4215143
0.002869,tcp,ftp-data,FIN,6,8,320,1860,4531.195602000002,31,29,744510.3125,4539561.0,1,2,0.5088,0.34228600000000003,0.000469,0.000123,53,233,0,0,3,7,1,1,4,0,0,0,5,3,0,a76fa76832c4846f09d58bb270aacdc5
1.476224,tcp,-,FIN,12,10,1106,848,14.225484,254,252,5495.101074,4140.293457,3,2,130.592724,153.74610900000005,0.092507,0.047072,92,85,0,0,4,2,2,2,3,0,0,0,2,3,0,f001f564c2ec55ab87665d4651259d8c
0.921979,tcp,-,FIN,28,14,24504,764,44.469559,254,252,205028.5313,6160.660645,11,4,34.14737,65.252078,0.072961,0.08039600000000001,875,55,0,0,4,1,1,1,4,0,0,0,1,4,0,cce85e660509ca2cb7c0c456a7c0500e
0.018236,tcp,-,FIN,16,18,1540,1644,1809.607361,31,29,633472.25,681289.75,4,4,1.194667,1.045177,0.000465,0.000124,96,91,0,0,6,6,6,1,6,0,0,0,9,8,0,c39d4dd491a4a6e04c01e6a8a6c906c0
1.217379,tcp,-,FIN,10,8,534,354,13.964427,254,252,3160.88916,2037.163452,2,1,135.264333,156.088859,0.085379,0.038441,53,44,0,0,2,1,1,1,2,0,0,0,1,2,0,476c0b16d0f4013eb0464e71e1aa4ff2
0.329353,tcp,-,FIN,60,62,3614,49342,367.386963,31,29,86326.82813,1179208.875,7,24,5.5762540000000005,5.391426,0.000469,0.000133,60,796,0,0,8,4,1,1,1,0,0,0,2,12,0,d51a608fa626c576ad2fb7975a42f39e
0.69311,tcp,-,FIN,10,8,588,354,24.527132,254,252,6117.35498,3578.075684000001,2,1,72.645333,87.773289,0.078692,0.085756,59,44,0,0,8,1,1,1,5,0,0,0,1,5,0,ea859440407244e080a55fc7b7a3363e
0.575327,tcp,http,FIN,10,8,816,1128,29.548414,62,252,10220.27539,13724.36914,2,2,63.925222,65.21600000000001,0.105145,0.113632,82,141,1,162,4,8,1,1,4,0,0,1,1,4,0,5273bd82a16dc958cee7bc2610e161be
0.22526,tcp,ftp-data,FIN,14,6,8928,320,84.346975,31,29,294450.8438,9482.375977,4,1,17.327692000000006,44.916801,0.000534,0.000201,638,53,0,0,3,4,1,1,3,0,0,0,5,3,0,b94562a8772e4034b9881981ea4fba9c
1.119904,tcp,-,FIN,14,14,2072,764,24.109208,254,252,13744.03516,5071.863281,4,4,86.146462,82.532617,0.04592,0.090145,148,55,0,0,6,1,1,1,4,0,0,0,2,4,0,4d06b68baedc323f518d16576882ff1d
0.073075,tcp,-,FIN,78,80,4550,71834,2148.477695,31,29,491768.75,7765939.5,7,33,0.944571,0.91757,0.00058,0.000136,58,898,0,0,4,4,1,1,1,0,0,0,2,6,0,fce450f65e9cdda44bd24e89a84ace71
0.520049,tcp,-,FIN,10,6,708,268,28.843437,254,252,9814.459961,3445.829346,2,1,53.828444,94.586602,0.047112,0.062929,71,45,0,0,4,2,2,1,4,0,0,0,2,4,0,9687abf76e80817ce0371b11fb33be81
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.712,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,82adfbb7b30d26295fe479cf5bac0ba0
0.978184,tcp,-,FIN,10,8,592,354,17.379144,254,252,4359.098145,2535.310303,2,1,105.518778,120.44643,0.135051,0.10431300000000003,59,44,0,0,4,1,1,1,4,0,0,0,1,4,0,3d9633da350020e299e6543a3dfd6974
1.163995,tcp,-,FIN,10,8,2516,354,14.604873,254,252,15567.07715,2130.593262000001,2,1,126.204333,151.244578,0.10528,0.04374,252,44,0,0,4,1,1,1,4,0,0,0,2,3,0,07bf40a6afc4caeab5934655a7f2e581
1.783066,tcp,http,FIN,10,10,844,1280,10.655803,62,252,3409.856934000001,5168.625,2,2,198.102,188.664891,0.08508099999999999,0.138407,84,128,1,176,1,1,1,1,1,0,0,1,2,1,0,98ffe7c1926653f0dca6ad49c444467c
0.7785979999999999,tcp,-,FIN,10,8,546,354,21.834117000000006,254,252,5055.240234000001,3185.212402,2,1,86.510889,100.43743,0.07487200000000001,0.072101,55,44,0,0,5,1,1,1,3,0,0,0,1,3,0,b94369e74a836211d54e503d2aa75390
0.04975,tcp,-,FIN,96,98,5486,92746,3879.396966,31,29,873005.0,14761809.0,7,42,0.510695,0.5070100000000001,0.000567,0.000135,57,946,0,0,2,3,1,1,1,0,0,0,2,3,0,1c52d0277107687a1919637af7eddd2b
0.001609,udp,-,CON,4,4,536,304,4350.528202,31,29,1998757.0,1133623.375,0,0,0.414333,0.202667,0.0,0.0,134,76,0,0,13,3,1,1,2,0,0,0,5,11,0,b3a22ca4ff886a29ccccd05c3fb922fe
0.018831,tcp,-,FIN,16,18,1540,1644,1752.429529,31,29,613456.5625,659763.1875,4,4,1.2342,1.079059,0.000463,0.000128,96,91,0,0,12,11,11,1,6,0,0,0,17,9,0,4f2d986c50b6816001d8422c5446b894
0.754837,tcp,-,FIN,122,126,7814,15296,327.222974,31,29,82136.9375,160829.4219,30,32,6.235149,6.034752,0.000488,0.000134,64,121,0,0,9,2,1,1,1,0,0,0,2,6,0,c8473c6a375344fba2a1b24e14da4621
0.812095,tcp,http,FIN,10,8,858,1100,20.933512,62,252,7614.872559,9486.575195,2,2,90.095,96.438859,0.137018,0.118992,86,138,1,129,3,1,1,1,3,0,0,1,1,3,0,5dbb9dd390b008aba4edb56ec0e9defe
1.7119529999999998,tcp,-,FIN,58,14,68099,612,41.4731,254,252,312742.2188,2658.951416,26,1,28.802579,123.821078,0.102278,0.064977,1174,44,1,0,5,1,1,1,1,0,0,1,1,1,0,2ed39855d32e3be75d8567d7649fb970
1.42785,tcp,-,FIN,12,8,990,734,13.30672,254,252,5087.369140999999,3602.619385,3,2,117.351548,178.479422,0.178489,0.220486,83,92,0,0,4,1,1,1,2,0,0,0,1,5,0,7b258dcc26094604178cbd56584831af
5.262734,tcp,-,REQ,6,0,270,0,0.950077,254,0,342.027557,0.0,5,0,1052.54675,0.0,0.0,0.0,45,0,0,0,19,13,1,1,17,0,0,0,13,17,0,a5fc20457553e87e5cff1f4ec73579c0
0.417095,tcp,http,FIN,10,8,814,1238,40.7581,62,252,14059.14746,20791.42578,2,2,46.343889,49.44671500000001,0.07020599999999999,0.057125,81,155,1,212,6,3,3,1,6,0,0,1,3,6,0,5a419c54f55074d4e2134cc45b922c67
0.004348,tcp,ftp-data,FIN,14,6,8928,320,4369.825161,31,29,15254830.0,491260.3438,4,1,0.334462,0.747,0.000477,0.000124,638,53,0,0,3,6,1,1,4,0,0,0,6,6,0,45a62824f68f603f2117b40b8b715986
0.0,arp,-,INT,1,0,46,0,0.0,0,0,0.0,0.0,0,0,60000.756,0.0,0.0,0.0,46,0,0,0,1,1,1,1,1,0,0,0,1,1,1,bd80f8ece9661acec0f07f51d6187e82
0.662525,tcp,-,FIN,28,30,4776,3080,86.03448900000002,31,29,55617.52344,35959.39844,7,7,24.525518,22.820275,0.000734,0.000173,171,103,0,0,8,2,1,1,2,0,0,0,3,7,0,63833c1854fe154d82045ce2bd520758
1.076002,tcp,http,FIN,12,18,1580,10168,26.951623,31,29,10773.21387,71405.07031,3,5,97.788545,63.261353,0.0005549999999999999,0.000176,132,565,1,3924,2,4,1,1,1,0,0,1,6,2,0,927d7da887497bc327199818471e7eaf
8.783844,tcp,-,REQ,12,0,540,0,1.252299,254,0,450.827667,0.0,11,0,798.53125,0.0,0.0,0.0,45,0,0,0,29,22,2,2,28,0,0,0,23,28,0,337770230d8ff99e560dc5495c74f0c5
3e-06,tcp,-,REQ,2,0,90,0,333333.3215,254,0,119999992.0,0.0,1,0,0.003,0.0,0.0,0.0,45,0,0,0,6,4,1,1,6,0,0,0,4,6,0,bbdca9acd608514076a1093b440b0e73
0.035079,udp,-,CON,4,4,512,304,199.549596,31,29,87573.76563,51996.92188,0,0,6.651333,7.6560000000000015,0.0,0.0,128,76,0,0,3,6,1,1,3,0,0,0,3,6,0,feb593edbbc75144952ea77ccc0ec0ec
0.375913,tcp,-,FIN,28,30,5080,3080,151.630832,31,29,104258.1641,63376.36719,7,7,13.91,12.943966,0.000534,0.000133,181,103,0,0,15,5,1,1,3,0,0,0,8,15,0,69f6b5e6838dac403b9be382062d5912
1.6e-05,tcp,-,REQ,2,0,86,0,62500.00016,254,0,21500000.0,0.0,1,0,0.016,0.0,0.0,0.0,43,0,0,0,1,1,1,1,1,0,0,0,1,1,1,42259885977caaa480a652b53e59825d
0.383095,tcp,http,FIN,10,8,836,1092,44.375416,62,252,15724.55957,19963.7168,2,2,42.566111,39.025145,0.072518,0.032216,84,137,1,139,3,1,1,1,3,0,0,1,1,3,0,e011134d5d57a3968f516b9399556680
0.001052,udp,dns,CON,2,2,146,178,2851.711087,31,29,555133.0625,676806.125,0,0,0.011,0.003,0.0,0.0,73,89,0,0,4,3,1,1,1,0,0,0,1,1,0,33e10e28bf6faa76bcfcfed1e2ce1e56
0.004814,udp,-,CON,4,4,568,312,1454.092271,31,29,707935.1875,388865.8125,0,0,1.247667,1.097333,0.0,0.0,142,78,0,0,5,3,1,1,2,0,0,0,5,2,0,1b9801fcb828932b8d56a6cc2b67266f
1e-05,udp,-,INT,2,0,78,0,100000.0025,254,0,31200000.0,0.0,0,0,0.01,0.0,0.0,0.0,39,0,0,0,5,1,1,1,5,0,0,0,1,5,0,51fdf7819c2c32764ace6f0a57276232
0.008275,tcp,ftp-data,FIN,8,12,424,8824,2296.072403,31,29,358670.6875,7820181.0,1,4,1.131857,0.7086359999999999,0.000474,0.000128,53,735,0,0,3,6,1,1,4,0,0,0,6,3,0,b3a5452b066fc1557f349f9b5ffcd502
0.100051,udp,-,CON,4,4,528,304,69.964318,31,29,31663.851560000006,18230.70313,0,0,16.322,28.990666,0.0,0.0,132,76,0,0,11,5,1,1,3,0,0,0,5,10,0,7bc5d240c2c5d414be940f2921759f9e
0.288985,tcp,-,FIN,16,18,1540,1644,114.192773,31,29,39974.39063,42991.84766,4,4,19.2262,16.935824,0.001066,0.000131,96,91,0,0,8,6,5,1,6,0,0,0,7,10,0,159a242935f78b009948127829560dc5
0.41381,tcp,-,FIN,10,6,534,268,36.248519,254,252,9298.953125,4330.489746,2,1,45.978889,75.11679699999998,0.03752,0.066054,53,45,0,0,4,1,1,1,4,0,0,0,1,4,0,95c7065fd8a77cbdc83034d992d1bdd0
0.729637,tcp,-,FIN,10,6,2516,268,20.558167,254,252,24834.26563,2456.015625,2,1,78.17944399999998,109.626398,0.181497,0.06125700000000001,252,45,0,0,6,4,3,3,6,0,0,0,3,7,0,a47486cc2b8a3d0f2d1b6ab5636bb440
0.895065,tcp,http,FIN,10,10,856,1228,21.227508,62,252,6891.119629000002,9885.31543,2,2,99.451667,87.918664,0.103164,0.043526,86,123,1,149,4,1,2,1,3,0,0,1,2,3,0,80df06427d2fb4d3c79bc9b0d4d959cd
0.782859,tcp,-,FIN,10,8,610,354,21.715276,254,252,5610.205566,3167.875488,2,1,83.901556,93.088711,0.131233,0.097831,61,44,0,0,8,2,2,1,3,0,0,0,5,3,0,30f80f9bfde590e9e1a7bc22f79be066
0.017649,tcp,-,FIN,36,38,2334,16290,4136.211564,31,29,1028953.438,7189982.0,7,12,0.494629,0.461486,0.000566,0.000133,65,429,0,0,7,2,1,1,1,0,0,0,4,12,0,11a8a59ac5aed92f1062c3ff9d7f5206
0.001024,udp,dns,CON,2,2,146,178,2929.687507,31,29,570312.5,695312.5,0,0,0.001,0.006999999999999999,0.0,0.0,73,89,0,0,1,10,1,1,1,0,0,0,3,2,0,771ebe8984445fbf8d2670dc90e53344
3.201876,tcp,http,FIN,330,746,17642,1087890,335.74068,31,29,43946.73828,2714488.75,2,370,9.731113,4.297097,0.000536,0.000126,53,1458,1,524288,3,10,1,1,1,0,0,1,4,3,0,aa112036eebb237d89d800437f3797bb
0.001027,udp,dns,CON,2,2,146,178,2921.129446,31,29,568646.5625,693281.375,0,0,0.006999999999999999,0.003,0.0,0.0,73,89,0,0,3,6,2,1,2,0,0,0,9,2,0,9ae6d5ee63872409c78f5c33c32ddc80
0.004804999999999999,tcp,-,FIN,22,14,1470,1728,7284.079034,31,29,2337565.0,2672216.5,5,4,0.22881,0.293692,0.000851,0.00014199999999999998,67,123,0,0,1,9,1,1,1,0,0,0,2,15,0,ccb5de757c3849490b00883e49aa4e47
0.704972,tcp,-,FIN,10,8,586,354,24.114432,254,252,5991.727051,3517.8701170000004,2,1,75.926222,89.57743,0.077925,0.077189,59,44,0,0,3,2,1,1,2,0,0,0,2,5,0,eaaf44e2d5d09814c686970957b564b2
0.8462770000000001,tcp,ftp,FIN,12,12,762,682,27.177863,254,252,6607.765625,5917.684082,3,4,76.934276,68.283273,0.094406,0.057657000000000014,64,57,0,0,3,1,1,1,4,0,0,0,1,3,0,ac67d5c702290e629e25b7b6a692f719
